client_id;card_level;creator_employee_id;creation_utc;creation_place_id
124715;2;7412;2017-02-24 12:23:00;2
124716;2;5196;2017-02-24 12:47:00;1
124717;2;7412;2017-02-24 13:01:00;2
124718;2;5196;2017-02-24 13:02:00;1
124724;2;5196;2017-02-24 13:15:00;1
124725;2;7424;2017-02-24 13:41:00;1
124726;2;7424;2017-02-24 13:48:00;1
124727;3;7412;2017-02-24 13:49:00;2
124732;2;7424;2017-02-24 14:10:00;1
124734;1;7464;2017-02-24 14:12:00;3
124674;2;7413;2017-02-23 19:30:00;7
124741;1;7464;2017-02-24 14:18:00;3
124742;1;7464;2017-02-24 14:19:00;3
124744;2;7412;2017-02-24 14:20:00;2
124745;1;7464;2017-02-24 14:21:00;3
124750;2;7412;2017-02-24 14:41:00;2
124751;2;7424;2017-02-24 14:46:00;1
124752;2;7424;2017-02-24 14:48:00;1
124755;3;5221;2017-02-24 16:12:00;2
124756;1;7464;2017-02-24 16:13:00;3
124757;2;5221;2017-02-24 16:14:00;2
124758;2;5221;2017-02-24 16:38:00;2
124767;2;5221;2017-02-24 17:52:00;2
124768;2;7424;2017-02-24 17:53:00;1
124769;2;7424;2017-02-24 17:55:00;1
124770;2;7424;2017-02-24 17:57:00;1
124776;2;7424;2017-02-24 18:19:00;1
124777;2;5221;2017-02-24 18:19:00;2
124778;2;7424;2017-02-24 18:33:00;1
124783;2;5221;2017-02-24 18:42:00;2
51589;3;5161;2014-09-03 05:57:00;1
124786;2;7460;2017-02-24 19:12:00;1
124787;2;7459;2017-02-24 19:56:00;3
124790;2;7438;2017-02-24 20:19:00;2
124791;3;7459;2017-02-24 20:37:00;3
64759;2;5239;2015-01-11 11:44:00;1
81504;2;5183;2015-08-30 21:40:00;3
122638;3;7424;2017-01-11 16:15:00;1
124796;2;7460;2017-02-24 23:43:00;1
124797;2;7459;2017-02-24 23:56:00;3
124798;2;7438;2017-02-25 01:01:00;2
124803;2;7438;2017-02-25 01:34:00;2
124804;2;7438;2017-02-25 02:08:00;2
124805;2;7459;2017-02-25 02:15:00;3
124806;2;7459;2017-02-25 02:23:00;3
124807;2;7459;2017-02-25 02:36:00;3
124813;2;7459;2017-02-25 03:26:00;3
124814;2;7459;2017-02-25 03:32:00;3
124815;2;7459;2017-02-25 03:36:00;3
124820;2;7412;2017-02-25 06:22:00;2
124821;2;7412;2017-02-25 06:25:00;2
124822;2;7412;2017-02-25 06:27:00;2
124823;2;7412;2017-02-25 06:29:00;2
124829;2;7412;2017-02-25 08:28:00;2
124830;1;7461;2017-02-25 09:04:00;1
124831;1;7461;2017-02-25 09:05:00;1
124832;1;7461;2017-02-25 09:14:00;1
124833;1;7461;2017-02-25 09:22:00;1
124840;2;7412;2017-02-25 10:19:00;2
124841;1;7461;2017-02-25 10:31:00;1
124842;2;7412;2017-02-25 11:14:00;2
124843;2;7412;2017-02-25 11:18:00;2
124848;2;7461;2017-02-25 11:39:00;1
124849;2;7279;2017-02-25 12:01:00;3
124850;2;7279;2017-02-25 12:03:00;3
124851;2;7279;2017-02-25 12:05:00;3
124856;2;7461;2017-02-25 12:18:00;1
124858;2;7461;2017-02-25 12:28:00;1
124859;3;7461;2017-02-25 12:30:00;1
124864;2;7454;2017-02-25 14:47:00;3
124866;2;7424;2017-02-25 14:49:00;1
124867;2;7454;2017-02-25 14:49:00;3
124862;2;7424;2017-02-25 13:19:00;1
124871;2;7454;2017-02-25 16:08:00;3
124872;2;7424;2017-02-25 16:10:00;1
124873;2;7454;2017-02-25 16:11:00;3
124874;2;7454;2017-02-25 16:13:00;3
124881;2;7454;2017-02-25 18:51:00;3
124884;2;7455;2017-02-25 19:39:00;3
109566;2;7416;2016-06-30 20:00:00;2
124888;2;7458;2017-02-25 20:52:00;1
124889;2;7458;2017-02-25 20:57:00;1
124890;2;7458;2017-02-25 21:19:00;1
124891;2;7458;2017-02-25 21:23:00;1
124896;2;7437;2017-02-25 22:49:00;2
124897;2;7458;2017-02-25 22:51:00;1
124898;2;7458;2017-02-25 22:57:00;1
124899;2;7458;2017-02-26 00:44:00;1
124905;2;7458;2017-02-26 02:04:00;1
124906;2;7458;2017-02-26 02:10:00;1
124907;2;7458;2017-02-26 02:21:00;1
124908;2;7458;2017-02-26 02:24:00;1
124912;2;7462;2017-02-26 06:14:00;1
124914;2;7462;2017-02-26 06:19:00;1
124915;3;7448;2017-02-26 09:18:00;3
124916;2;7448;2017-02-26 09:25:00;2
124917;2;7448;2017-02-26 09:28:00;3
124918;2;7462;2017-02-26 09:46:00;1
124919;2;7462;2017-02-26 09:50:00;1
124925;1;7462;2017-02-26 10:40:00;1
124926;2;7462;2017-02-26 10:42:00;1
124927;2;7462;2017-02-26 11:03:00;1
124928;2;7462;2017-02-26 11:05:00;1
85550;2;7321;2015-10-11 06:57:00;3
124713;2;7412;2017-02-24 12:07:00;2
124931;1;7448;2017-02-26 12:50:00;3
124932;1;7448;2017-02-26 12:51:00;3
124937;1;7448;2017-02-26 12:56:00;3
124938;1;7448;2017-02-26 12:57:00;3
124939;1;7448;2017-02-26 12:58:00;3
124940;1;7448;2017-02-26 12:59:00;3
124693;2;7413;2017-02-24 08:26:00;7
124947;2;7460;2017-02-26 13:28:00;1
124948;2;7460;2017-02-26 13:32:00;1
124949;1;7448;2017-02-26 13:37:00;3
124950;2;7460;2017-02-26 13:53:00;1
124954;3;7460;2017-02-26 14:55:00;1
124955;2;7444;2017-02-26 15:21:00;2
124966;2;7460;2017-02-26 16:35:00;1
124967;2;7325;2017-02-26 17:00:00;3
124968;2;7325;2017-02-26 17:02:00;3
124972;2;7444;2017-02-26 18:09:00;2
124973;2;7460;2017-02-26 18:56:00;1
124974;2;7455;2017-02-26 19:40:00;3
124979;2;7455;2017-02-26 21:05:00;3
124980;2;7455;2017-02-26 21:25:00;3
124981;2;7458;2017-02-26 21:52:00;1
124982;2;7458;2017-02-26 21:55:00;1
120699;3;7448;2016-12-23 08:36:00;2
124988;2;7460;2017-02-27 09:19:00;1
124991;2;7459;2017-02-27 12:44:00;3
124994;2;7448;2017-02-27 12:53:00;2
124999;2;7459;2017-02-27 13:38:00;3
125000;2;7459;2017-02-27 13:40:00;3
125001;2;7459;2017-02-27 13:44:00;3
125002;2;7462;2017-02-27 13:52:00;1
125013;2;7448;2017-02-27 15:28:00;2
59327;2;4116;2014-11-15 16:17:00;1
125015;2;7448;2017-02-27 16:09:00;2
124535;2;7324;2017-02-21 21:15:00;3
125021;2;7462;2017-02-27 17:14:00;1
125022;2;7462;2017-02-27 17:15:00;1
125023;2;7462;2017-02-27 17:17:00;1
125030;2;7399;2017-02-27 20:28:00;3
125033;2;7399;2017-02-28 05:08:00;3
125034;2;7459;2017-02-28 06:02:00;3
125035;2;7459;2017-02-28 06:06:00;3
125038;3;7424;2017-02-28 07:33:00;1
125043;2;7324;2017-02-28 08:30:00;3
125044;2;7324;2017-02-28 08:32:00;3
125045;2;7324;2017-02-28 08:34:00;3
125046;2;7352;2017-02-28 09:18:00;2
45600;3;5148;2014-07-01 13:25:00;1
123922;3;7424;2017-02-09 13:47:00;1
125060;2;5196;2017-02-28 15:19:00;1
122363;3;7446;2017-01-05 22:52:00;1
118624;3;2036;2016-11-22 17:04:00;1
125065;2;7458;2017-02-28 21:18:00;3
125066;2;7424;2017-03-01 06:41:00;1
125068;3;7279;2017-03-01 10:18:00;3
125072;2;7444;2017-03-01 15:35:00;2
125073;2;7444;2017-03-01 15:41:00;2
125074;2;7444;2017-03-01 15:45:00;2
118291;3;7279;2016-11-12 19:56:00;3
125080;2;5221;2017-03-02 00:52:00;2
125081;2;5221;2017-03-02 01:06:00;2
125082;2;5221;2017-03-02 01:11:00;2
125085;3;5221;2017-03-02 01:14:00;2
125090;2;5221;2017-03-02 05:00:00;2
96600;4;7349;2016-01-28 09:34:00;2
120594;2;7399;2016-12-19 06:29:00;2
107146;3;7424;2016-05-19 20:22:00;1
125097;2;7464;2017-03-02 10:48:00;3
125098;2;7464;2017-03-02 10:55:00;3
125099;2;7464;2017-03-02 10:58:00;3
125106;2;7437;2017-03-02 16:51:00;2
125107;2;7437;2017-03-02 20:12:00;2
123889;3;7454;2017-02-08 13:16:00;3
125108;2;7437;2017-03-02 20:14:00;2
125113;2;7437;2017-03-03 05:39:00;2
125114;2;7412;2017-03-03 08:14:00;2
125116;3;7448;2017-03-03 12:24:00;2
125127;2;7417;2017-03-03 17:42:00;2
125126;2;7417;2017-03-03 17:40:00;2
125131;2;7454;2017-03-03 18:32:00;3
125132;2;3043;2017-03-03 18:37:00;3
125133;2;7460;2017-03-03 18:41:00;1
125139;2;7460;2017-03-03 18:50:00;1
125140;2;7460;2017-03-03 18:52:00;1
125141;2;7460;2017-03-03 18:54:00;1
125142;2;7460;2017-03-03 18:55:00;1
125148;2;7460;2017-03-03 19:11:00;1
125149;2;7460;2017-03-03 19:13:00;1
125150;2;7460;2017-03-03 19:16:00;1
125153;2;7460;2017-03-03 19:24:00;1
125159;2;7461;2017-03-03 22:02:00;1
125160;2;7437;2017-03-03 22:02:00;2
125161;2;7437;2017-03-03 22:06:00;2
125169;2;7437;2017-03-03 23:03:00;2
125170;2;7437;2017-03-03 23:12:00;2
125171;2;7437;2017-03-03 23:41:00;2
61875;2;5184;2014-11-28 16:10:00;5
125176;2;7437;2017-03-04 01:01:00;2
125177;2;7437;2017-03-04 01:06:00;2
125178;2;7437;2017-03-04 01:23:00;2
125184;2;7462;2017-03-04 10:53:00;1
125185;2;7462;2017-03-04 10:57:00;1
125186;2;7462;2017-03-04 11:08:00;1
125187;3;7462;2017-03-04 11:10:00;1
125195;2;5196;2017-03-04 14:55:00;1
125196;2;5196;2017-03-04 14:57:00;1
125101;2;7413;2017-03-02 12:23:00;7
124463;2;7437;2017-02-20 02:25:00;2
125197;2;7279;2017-03-04 15:06:00;3
125202;2;7279;2017-03-04 15:15:00;3
125203;2;7279;2017-03-04 15:42:00;3
125204;2;7279;2017-03-04 15:43:00;3
125205;2;7279;2017-03-04 15:44:00;3
100191;2;5196;2016-02-28 06:28:00;1
125209;3;5196;2017-03-04 16:38:00;1
125210;2;5196;2017-03-04 16:40:00;1
125211;2;5196;2017-03-04 16:42:00;1
125217;1;5196;2017-03-04 17:29:00;1
125218;1;5196;2017-03-04 17:30:00;1
125219;1;5196;2017-03-04 17:33:00;1
125220;1;5196;2017-03-04 17:40:00;1
125224;2;5196;2017-03-04 19:12:00;1
125225;2;5196;2017-03-04 19:15:00;1
100545;2;7403;2016-03-06 12:45:00;2
125232;2;7455;2017-03-04 21:27:00;3
125233;2;7461;2017-03-04 21:47:00;1
125234;2;7461;2017-03-04 21:50:00;1
125235;2;7352;2017-03-04 22:03:00;2
125241;2;7461;2017-03-04 23:49:00;1
125242;2;7417;2017-03-05 00:05:00;2
125244;2;7461;2017-03-05 01:21:00;1
125248;2;7464;2017-03-05 07:32:00;3
125249;2;7464;2017-03-05 07:56:00;3
125250;2;7464;2017-03-05 08:05:00;3
125254;2;7448;2017-03-05 09:13:00;2
125256;2;7448;2017-03-05 09:33:00;2
125258;2;5196;2017-03-05 10:17:00;1
125263;2;5196;2017-03-05 10:45:00;1
125264;2;5196;2017-03-05 10:47:00;1
125265;2;5196;2017-03-05 10:51:00;1
125252;2;7448;2017-03-05 08:56:00;2
125271;2;7438;2017-03-05 12:46:00;2
125272;2;5196;2017-03-05 13:00:00;1
125276;2;5214;2017-03-05 13:11:00;1
125278;2;5214;2017-03-05 13:16:00;1
125279;2;5214;2017-03-05 13:18:00;1
125280;2;5214;2017-03-05 13:23:00;1
125285;2;5214;2017-03-05 13:43:00;1
102378;3;5214;2016-03-19 18:51:00;1
125277;2;5214;2017-03-05 13:13:00;1
125286;2;7464;2017-03-05 15:36:00;3
56283;3;5183;2014-10-25 22:26:00;3
125289;2;7455;2017-03-05 18:17:00;3
125290;2;7455;2017-03-05 18:23:00;3
125291;2;5214;2017-03-05 18:28:00;1
125295;2;7460;2017-03-05 23:29:00;2
125296;2;7460;2017-03-06 05:00:00;2
125299;2;7455;2017-03-06 12:09:00;3
125304;2;7462;2017-03-06 15:32:00;1
125307;3;7464;2017-03-06 16:21:00;3
125309;3;7437;2017-03-06 16:23:00;2
125314;2;7462;2017-03-06 18:20:00;1
125315;2;7462;2017-03-06 18:25:00;1
100417;3;7372;2016-03-04 21:39:00;6
125321;2;7437;2017-03-06 22:20:00;2
125322;2;7437;2017-03-06 22:24:00;2
125323;2;7437;2017-03-06 22:32:00;2
125328;2;7437;2017-03-06 22:50:00;2
125329;2;7448;2017-03-07 06:48:00;2
125334;2;7448;2017-03-07 11:05:00;2
125341;2;7454;2017-03-07 13:43:00;3
110644;2;5243;2016-08-14 11:23:00;1
125347;2;7354;2017-03-07 18:01:00;1
125348;2;7354;2017-03-07 18:05:00;1
125350;2;7354;2017-03-07 18:18:00;1
125352;2;7399;2017-03-07 21:05:00;2
125320;3;7413;2017-03-06 20:38:00;7
125357;2;7399;2017-03-08 01:26:00;2
125358;2;7354;2017-03-08 03:44:00;1
125359;2;7354;2017-03-08 03:48:00;1
125364;2;7354;2017-03-08 04:09:00;1
125365;2;7354;2017-03-08 04:14:00;1
125366;2;7354;2017-03-08 05:14:00;1
125367;2;7354;2017-03-08 05:22:00;1
125374;2;7454;2017-03-08 09:15:00;3
125375;2;7454;2017-03-08 09:17:00;3
125376;2;7463;2017-03-08 09:33:00;2
125381;2;7463;2017-03-08 10:54:00;2
125382;2;5196;2017-03-08 10:59:00;1
125383;2;7463;2017-03-08 11:00:00;2
73378;2;7294;2015-05-11 13:48:00;2
125387;2;7454;2017-03-08 13:40:00;3
125388;2;7454;2017-03-08 13:46:00;3
125390;2;5214;2017-03-08 14:49:00;1
125391;2;5214;2017-03-08 14:51:00;1
125395;2;7437;2017-03-08 15:48:00;2
125399;2;5214;2017-03-08 18:19:00;1
87656;3;4096;2015-10-31 23:08:00;1
125404;2;7352;2017-03-08 20:49:00;2
125405;2;7399;2017-03-08 20:53:00;2
125406;2;7462;2017-03-08 21:30:00;1
125407;2;7462;2017-03-08 21:32:00;1
125412;2;7399;2017-03-08 22:58:00;2
125413;2;7399;2017-03-08 23:06:00;2
125414;2;7399;2017-03-08 23:10:00;2
125415;2;7399;2017-03-08 23:26:00;2
125416;2;7399;2017-03-08 23:30:00;2
125421;2;7448;2017-03-09 07:15:00;2
125426;2;7461;2017-03-09 10:55:00;1
125431;2;7435;2017-03-09 16:35:00;2
36351;2;1023;2014-02-24 18:53:00;5
125440;2;7435;2017-03-09 18:30:00;2
125442;2;7435;2017-03-09 18:37:00;2
125443;3;7437;2017-03-09 21:36:00;2
125444;2;7449;2017-03-10 02:19:00;1
125445;2;7449;2017-03-10 02:23:00;1
125451;2;3033;2017-03-10 10:29:00;1
125463;2;7324;2017-03-10 13:08:00;3
125464;2;3033;2017-03-10 13:30:00;1
125465;2;3033;2017-03-10 13:33:00;1
125476;2;3033;2017-03-10 15:37:00;1
125482;2;3033;2017-03-10 16:27:00;1
93211;2;5196;2015-12-14 15:36:00;1
125485;2;3033;2017-03-10 17:44:00;1
125486;2;3033;2017-03-10 17:45:00;1
125490;2;3033;2017-03-10 18:23:00;1
125491;2;5221;2017-03-10 19:01:00;2
125492;2;3033;2017-03-10 19:26:00;1
125493;2;3033;2017-03-10 19:37:00;1
125500;2;7352;2017-03-10 20:46:00;2
125501;2;7461;2017-03-10 21:00:00;1
41258;2;2034;2014-04-12 10:38:00;3
125510;2;7352;2017-03-10 23:28:00;2
125456;3;7413;2017-03-10 11:43:00;7
125526;2;7462;2017-03-11 09:36:00;1
125527;2;7462;2017-03-11 09:47:00;1
125528;2;7462;2017-03-11 10:06:00;1
125529;2;7462;2017-03-11 10:07:00;1
118930;2;7424;2016-12-02 18:42:00;1
123209;3;7449;2017-01-26 16:52:00;1
125534;2;3033;2017-03-11 13:37:00;3
125535;2;7424;2017-03-11 13:53:00;1
125542;2;7448;2017-03-11 14:10:00;2
125544;3;7448;2017-03-11 14:13:00;2
125552;2;3033;2017-03-11 14:39:00;3
125553;2;7424;2017-03-11 14:39:00;1
125554;2;7448;2017-03-11 14:45:00;2
125561;2;7424;2017-03-11 15:55:00;1
125545;2;7424;2017-03-11 14:14:00;1
125563;2;7424;2017-03-11 16:54:00;1
125564;2;7424;2017-03-11 17:04:00;1
125565;2;7417;2017-03-11 17:08:00;2
125566;2;7417;2017-03-11 17:10:00;2
125543;2;7424;2017-03-11 14:12:00;1
125571;2;3033;2017-03-11 18:16:00;3
125572;2;3033;2017-03-11 18:27:00;3
125573;2;3033;2017-03-11 18:29:00;3
125574;2;3033;2017-03-11 18:32:00;3
125581;2;7461;2017-03-11 22:00:00;1
124683;3;7461;2017-02-24 02:48:00;1
124679;3;7461;2017-02-23 23:00:00;1
125588;2;7461;2017-03-11 22:17:00;1
125589;2;7461;2017-03-11 22:22:00;1
125595;2;3033;2017-03-11 22:59:00;3
125596;2;7352;2017-03-11 23:04:00;3
125597;2;7461;2017-03-11 23:21:00;1
125598;2;7461;2017-03-11 23:34:00;1
125601;2;7352;2017-03-12 07:02:00;3
125604;2;7464;2017-03-12 10:25:00;3
125605;2;5196;2017-03-12 10:45:00;1
110241;2;7352;2016-07-27 23:16:00;2
110242;2;7352;2016-07-27 23:20:00;2
110243;2;7352;2016-07-27 23:23:00;2
110249;2;7424;2016-07-28 11:31:00;1
110250;2;5171;2016-07-28 12:18:00;2
87151;3;2036;2015-10-23 15:12:00;1
110254;2;7352;2016-07-28 18:51:00;2
96585;3;7361;2016-01-27 22:44:00;3
48604;3;5189;2014-08-06 21:07:00;3
110255;2;7399;2016-07-28 23:05:00;2
110259;2;7399;2016-07-29 05:57:00;2
110260;2;2036;2016-07-29 06:33:00;1
110261;2;7324;2016-07-29 08:29:00;1
110262;2;7324;2016-07-29 08:32:00;1
110267;2;7324;2016-07-29 11:58:00;1
110273;2;7419;2016-07-29 16:22:00;2
110281;2;7416;2016-07-29 23:52:00;2
110283;2;7416;2016-07-30 00:10:00;2
110284;2;5183;2016-07-30 00:44:00;3
110290;3;7399;2016-07-30 13:25:00;2
110291;2;7399;2016-07-30 13:27:00;2
110292;2;7399;2016-07-30 13:29:00;2
110293;2;7399;2016-07-30 13:30:00;2
110298;2;7399;2016-07-30 16:19:00;2
110299;2;7399;2016-07-30 16:20:00;2
110300;2;7399;2016-07-30 16:21:00;2
110301;2;7399;2016-07-30 16:22:00;2
110306;2;7354;2016-07-30 18:03:00;1
110307;2;7381;2016-07-30 18:57:00;3
110308;2;7352;2016-07-30 20:27:00;2
103025;3;5183;2016-03-31 21:28:00;3
110309;2;7352;2016-07-30 23:04:00;2
110315;2;7429;2016-07-31 03:23:00;1
110316;2;7429;2016-07-31 03:28:00;1
71195;2;5183;2015-04-04 21:26:00;3
110322;2;7419;2016-07-31 15:08:00;2
110323;2;7395;2016-07-31 15:15:00;3
110326;2;7339;2016-07-31 21:09:00;1
110327;2;7318;2016-07-31 22:12:00;3
110334;2;7399;2016-08-01 07:14:00;2
94448;2;7375;2016-01-05 16:26:00;2
109682;3;7373;2016-07-04 06:54:00;2
110341;2;7399;2016-08-01 17:42:00;2
110342;2;7399;2016-08-01 17:49:00;2
105239;3;5171;2016-04-23 14:09:00;2
110347;2;7399;2016-08-02 13:18:00;2
103791;3;7419;2016-04-15 16:57:00;2
110348;3;7399;2016-08-02 13:29:00;2
110354;2;2036;2016-08-02 16:33:00;1
110355;2;2036;2016-08-02 16:36:00;1
110356;2;2036;2016-08-02 16:42:00;1
110357;2;2036;2016-08-02 16:46:00;1
110361;2;7399;2016-08-02 17:30:00;2
48717;3;1017;2014-08-09 17:10:00;2
48718;3;1017;2014-08-09 17:14:00;2
110362;2;7399;2016-08-02 18:45:00;2
110364;2;7430;2016-08-02 19:22:00;3
110370;2;5183;2016-08-03 00:17:00;3
110371;2;7399;2016-08-03 03:43:00;2
101916;4;7377;2016-03-12 00:44:00;1
110376;2;5221;2016-08-03 09:52:00;2
110377;2;7354;2016-08-03 10:16:00;1
110383;2;7339;2016-08-03 11:38:00;1
110384;2;7354;2016-08-03 12:56:00;1
110385;2;7324;2016-08-03 14:23:00;1
53766;2;2035;2014-09-26 16:22:00;1
110386;2;7352;2016-08-03 15:11:00;2
110388;2;7325;2016-08-03 21:34:00;1
110389;2;7324;2016-08-03 22:50:00;1
110394;2;7324;2016-08-03 23:14:00;1
110396;2;7324;2016-08-03 23:16:00;1
110401;2;5221;2016-08-04 07:24:00;2
76496;3;5236;2015-06-21 13:45:00;3
110411;2;7430;2016-08-04 16:12:00;3
110414;2;7430;2016-08-04 19:14:00;3
110415;2;7430;2016-08-04 19:16:00;3
110416;2;5183;2016-08-04 21:32:00;3
110421;2;5183;2016-08-05 04:48:00;3
110422;2;5183;2016-08-05 04:50:00;3
110423;2;7354;2016-08-05 05:06:00;1
110428;2;7324;2016-08-05 16:21:00;1
108056;4;7417;2016-06-11 18:41:00;2
110429;2;5171;2016-08-05 16:32:00;2
110430;3;5171;2016-08-05 16:33:00;2
110437;2;7430;2016-08-06 06:40:00;3
110438;2;7399;2016-08-06 09:50:00;2
110439;2;7430;2016-08-06 12:01:00;3
110440;2;7430;2016-08-06 12:03:00;3
110445;2;5221;2016-08-06 15:53:00;2
110446;2;5221;2016-08-06 15:58:00;2
110448;2;5183;2016-08-06 20:32:00;3
110455;2;5171;2016-08-07 12:21:00;2
110456;5;7354;2016-08-07 13:46:00;1
110457;2;7324;2016-08-07 16:41:00;1
110463;2;7318;2016-08-07 20:29:00;3
110464;2;5243;2016-08-07 21:07:00;1
85171;2;7351;2015-10-04 02:07:00;2
110465;2;5243;2016-08-07 21:47:00;1
110470;2;5221;2016-08-08 08:23:00;2
110471;2;5221;2016-08-08 08:25:00;2
110472;2;5221;2016-08-08 08:26:00;2
110476;2;2036;2016-08-08 10:49:00;3
110477;2;2036;2016-08-08 10:51:00;3
110478;2;2036;2016-08-08 10:54:00;3
110484;2;5196;2016-08-08 14:11:00;1
110486;2;5196;2016-08-08 15:29:00;1
110487;2;7430;2016-08-08 16:43:00;3
110488;2;7430;2016-08-08 16:48:00;3
110493;2;7430;2016-08-08 17:10:00;3
110494;2;5196;2016-08-08 17:32:00;1
110495;2;5171;2016-08-08 18:28:00;2
110500;2;2036;2016-08-09 12:01:00;1
110501;2;5221;2016-08-09 12:38:00;2
110502;2;7430;2016-08-09 12:58:00;3
110505;2;7419;2016-08-09 13:53:00;2
110509;2;7419;2016-08-09 14:40:00;2
110511;2;7419;2016-08-09 16:01:00;2
110512;2;7419;2016-08-09 16:16:00;2
110517;2;5196;2016-08-09 17:34:00;1
110518;2;5196;2016-08-09 17:42:00;1
110519;2;5196;2016-08-09 19:25:00;1
110520;2;5196;2016-08-09 19:37:00;1
110525;2;7318;2016-08-09 21:43:00;3
110527;2;7352;2016-08-09 22:41:00;2
110528;2;5243;2016-08-09 23:29:00;1
110529;2;7352;2016-08-09 23:47:00;2
93512;3;7339;2015-12-20 15:29:00;6
110536;3;5221;2016-08-10 12:40:00;2
110537;2;5221;2016-08-10 12:41:00;2
110538;2;5221;2016-08-10 12:42:00;2
110543;2;7325;2016-08-10 16:58:00;1
109723;3;5221;2016-07-06 16:40:00;2
110544;2;5183;2016-08-10 21:30:00;3
110545;2;7324;2016-08-11 00:01:00;1
110546;2;7324;2016-08-11 00:04:00;1
110551;2;7352;2016-08-11 05:41:00;2
110559;2;5196;2016-08-11 13:27:00;1
110560;2;5196;2016-08-11 14:35:00;1
110561;2;7419;2016-08-11 15:07:00;2
110564;2;7419;2016-08-11 15:25:00;2
110570;2;7419;2016-08-11 16:14:00;2
110571;2;7419;2016-08-11 16:21:00;2
110572;2;7419;2016-08-11 16:26:00;2
110573;2;7419;2016-08-11 16:28:00;2
110577;2;5196;2016-08-11 18:49:00;1
110578;2;2036;2016-08-12 05:28:00;1
110583;2;7430;2016-08-12 13:59:00;3
110585;2;7430;2016-08-12 14:04:00;3
110590;2;7430;2016-08-12 15:31:00;3
110591;2;7430;2016-08-12 15:35:00;3
110593;2;7419;2016-08-12 16:33:00;2
110594;2;5196;2016-08-12 16:37:00;1
110601;2;7352;2016-08-13 00:29:00;2
110606;2;7352;2016-08-13 10:24:00;2
110607;2;7352;2016-08-13 10:28:00;2
110608;2;7352;2016-08-13 10:31:00;2
64210;3;5243;2014-12-29 15:29:00;1
110613;3;7419;2016-08-13 14:08:00;2
110614;2;7419;2016-08-13 14:20:00;2
110615;2;7419;2016-08-13 14:27:00;2
110616;3;7325;2016-08-13 14:32:00;1
57886;2;5187;2014-11-06 01:45:00;3
93162;3;7324;2015-12-14 06:59:00;6
110620;2;7325;2016-08-13 16:24:00;1
110621;2;5221;2016-08-13 16:37:00;2
110622;2;7325;2016-08-13 16:59:00;1
110628;3;5221;2016-08-13 17:37:00;2
110629;2;5221;2016-08-13 18:25:00;2
110630;2;7415;2016-08-13 21:29:00;2
110631;2;7415;2016-08-13 21:32:00;2
110637;2;2036;2016-08-14 03:09:00;1
110638;2;2036;2016-08-14 03:33:00;1
110639;2;2036;2016-08-14 03:36:00;1
110640;2;5243;2016-08-14 07:00:00;1
110645;3;5243;2016-08-14 11:25:00;1
110646;2;7321;2016-08-14 11:34:00;3
110648;2;5183;2016-08-14 19:56:00;3
110650;2;7325;2016-08-14 20:15:00;1
110651;2;7325;2016-08-14 20:24:00;1
110657;2;7416;2016-08-15 08:02:00;2
110658;2;7416;2016-08-15 08:08:00;2
110659;2;7416;2016-08-15 08:12:00;2
110660;2;5196;2016-08-15 13:08:00;1
110665;2;5196;2016-08-15 13:41:00;1
110667;2;7416;2016-08-15 13:42:00;2
110668;2;5196;2016-08-15 13:43:00;1
110669;2;5196;2016-08-15 13:46:00;1
110675;2;7416;2016-08-15 14:15:00;2
110676;2;7419;2016-08-15 14:19:00;2
110677;2;7416;2016-08-15 14:32:00;2
110678;2;5196;2016-08-15 14:42:00;1
110683;2;5196;2016-08-15 15:26:00;1
110685;2;7419;2016-08-15 15:28:00;2
110686;1;5196;2016-09-21 15:22:00;1
110691;2;7419;2016-08-15 15:31:00;2
110692;1;5196;2016-09-21 15:22:00;1
110693;1;7324;2016-09-21 15:22:00;1
110694;1;5196;2016-09-21 15:22:00;1
110701;1;5196;2016-09-21 15:22:00;1
110702;1;5196;2016-09-21 15:22:00;1
110703;1;5196;2016-09-21 15:22:00;1
110704;1;5196;2016-09-21 15:22:00;1
110711;1;7324;2016-09-21 15:22:00;1
110712;1;5196;2016-09-21 15:22:00;1
110714;1;5196;2016-09-21 15:22:00;1
110718;2;5196;2016-08-15 18:28:00;1
110719;3;5196;2016-08-15 18:33:00;1
110720;2;5196;2016-08-15 18:41:00;1
110721;2;5196;2016-08-15 18:47:00;1
110726;2;7416;2016-08-16 08:14:00;2
110727;2;5243;2016-08-16 08:51:00;1
110728;2;5243;2016-08-16 08:53:00;1
110729;2;5243;2016-08-16 08:55:00;1
110734;2;7416;2016-08-16 11:34:00;2
110735;2;7321;2016-08-16 12:38:00;3
67832;3;5238;2015-02-24 01:07:00;1
110741;2;7339;2016-08-16 21:19:00;1
110742;2;7339;2016-08-16 21:21:00;1
110743;2;7339;2016-08-16 21:28:00;1
110747;2;7324;2016-08-17 06:22:00;1
110753;2;7318;2016-08-17 15:35:00;3
110754;2;7318;2016-08-17 15:39:00;3
110755;2;3033;2016-08-17 17:17:00;1
110756;2;7318;2016-08-17 17:51:00;3
110759;2;5183;2016-08-17 22:21:00;3
110760;2;5183;2016-08-17 22:26:00;2
110761;2;5183;2016-08-17 22:32:00;3
110762;2;7325;2016-08-17 22:41:00;1
110767;2;7399;2016-08-18 04:58:00;2
110766;2;7399;2016-08-18 04:49:00;2
85872;5;5221;2015-10-17 18:41:00;2
87197;5;5183;2015-10-23 23:54:00;3
