visit_id;client_id;place_id;start_utc;finish_utc
587575;17568;1;2018-07-30 11:52:00;2018-07-30 14:59:00
587576;78261;1;2018-07-30 11:59:00;2018-07-30 17:10:00
587577;147925;3;2018-07-30 12:00:00;2018-07-30 12:11:00
587578;153013;3;2018-07-30 12:01:00;2018-07-30 12:47:00
587579;127455;3;2018-07-30 12:12:00;2018-07-30 20:33:00
587580;24063;3;2018-07-30 12:17:00;2018-07-30 13:34:00
587581;137224;1;2018-07-30 12:18:00;2018-07-30 13:21:00
587582;151446;1;2018-07-30 12:18:00;2018-07-30 13:21:00
587583;79305;3;2018-07-30 12:28:00;2018-07-30 14:47:00
587584;125488;1;2018-07-30 12:53:00;2018-07-30 17:17:00
587585;147726;1;2018-07-30 12:53:00;2018-07-30 17:19:00
587586;107002;1;2018-07-30 12:53:00;2018-07-30 17:17:00
587587;145704;1;2018-07-30 12:53:00;2018-07-30 17:16:00
587588;153349;1;2018-07-30 12:53:00;2018-07-30 17:18:00
587589;36214;1;2018-07-30 12:57:00;2018-07-30 16:06:00
587590;51787;1;2018-07-30 12:58:00;2018-07-30 15:24:00
587591;155208;1;2018-07-30 13:00:00;2018-07-30 16:05:00
587592;80535;1;2018-07-30 13:07:00;2018-07-30 20:20:00
587593;149026;3;2018-07-30 13:17:00;2018-07-30 15:01:00
587594;132627;1;2018-07-30 13:37:00;2018-07-30 16:05:00
587595;155386;1;2018-07-30 13:39:00;2018-07-30 16:05:00
587596;146021;1;2018-07-30 13:48:00;2018-07-30 14:28:00
587597;147335;1;2018-07-30 13:52:00;2018-07-30 14:46:00
587598;74927;1;2018-07-30 14:28:00;2018-07-30 21:23:00
587599;100301;1;2018-07-30 15:04:00;2018-07-30 15:10:00
587600;79305;1;2018-07-30 15:06:00;2018-07-30 17:09:00
587601;151446;1;2018-07-30 15:12:00;2018-07-30 16:59:00
587602;147335;1;2018-07-30 15:12:00;2018-07-30 16:59:00
587603;87844;1;2018-07-30 15:21:00;2018-07-30 19:28:00
587604;147925;1;2018-07-30 15:38:00;2018-07-30 15:38:00
587605;102369;1;2018-07-30 15:41:00;2018-07-30 18:28:00
587606;154844;1;2018-07-30 16:16:00;2018-07-30 18:12:00
587607;24063;1;2018-07-30 17:28:00;2018-07-30 17:36:00
587608;146021;1;2018-07-30 17:39:00;2018-07-30 18:19:00
587609;17582;3;2018-07-30 17:49:00;2018-07-30 19:26:00
587610;151426;1;2018-07-30 17:52:00;2018-07-30 20:00:00
587611;146040;1;2018-07-30 17:52:00;2018-07-30 20:00:00
587612;146046;1;2018-07-30 17:53:00;2018-07-30 20:00:00
587613;145704;1;2018-07-30 17:53:00;2018-07-30 20:00:00
587614;153349;1;2018-07-30 17:53:00;2018-07-30 20:00:00
587615;155308;1;2018-07-30 17:56:00;2018-07-30 19:59:00
587616;74938;1;2018-07-30 18:16:00;2018-07-30 22:00:00
587617;137825;1;2018-07-30 18:16:00;2018-07-30 22:00:00
587618;107002;1;2018-07-30 18:16:00;2018-07-30 22:13:00
587619;137625;3;2018-07-30 18:22:00;2018-07-31 05:52:00
587620;153013;3;2018-07-30 18:26:00;2018-07-31 05:15:00
587621;97056;1;2018-07-30 18:46:00;2018-07-31 05:19:00
587622;155199;3;2018-07-30 18:50:00;2018-07-31 09:04:00
587623;121882;1;2018-07-30 19:36:00;2018-07-31 05:09:00
587624;117337;1;2018-07-30 21:22:00;2018-07-31 06:47:00
587625;154581;3;2018-07-30 21:23:00;2018-07-31 09:06:00
587626;154580;3;2018-07-30 21:23:00;2018-07-31 09:07:00
587627;155398;3;2018-07-30 21:37:00;2018-07-31 01:11:00
587628;116991;3;2018-07-30 22:02:00;2018-07-31 01:05:00
587629;155399;3;2018-07-30 22:06:00;2018-07-31 01:05:00
587630;125317;1;2018-07-30 22:21:00;2018-07-31 03:23:00
587631;155401;1;2018-07-30 22:35:00;2018-07-31 05:44:00
587632;155388;3;2018-07-30 22:36:00;2018-07-31 11:52:00
587633;87755;1;2018-07-30 22:41:00;2018-07-31 02:39:00
587634;155404;1;2018-07-30 22:41:00;2018-07-31 07:24:00
587635;154702;1;2018-07-30 22:41:00;2018-07-31 02:40:00
587636;155406;1;2018-07-30 22:47:00;2018-07-31 07:35:00
587637;155405;3;2018-07-30 22:48:00;2018-07-31 11:52:00
587638;145357;3;2018-07-31 00:48:00;2018-07-31 05:47:00
587639;155407;3;2018-07-31 00:56:00;2018-07-31 05:47:00
587640;155408;3;2018-07-31 01:02:00;2018-07-31 05:46:00
587641;50230;1;2018-07-31 01:04:00;2018-08-01 05:13:00
587642;133022;1;2018-07-31 01:51:00;2018-07-31 02:58:00
587643;131478;3;2018-07-31 03:48:00;2018-07-31 04:32:00
587644;107002;1;2018-07-31 04:57:00;2018-07-31 06:37:00
587645;143383;1;2018-07-31 05:04:00;2018-07-31 17:32:00
587646;147484;3;2018-07-31 05:04:00;2018-07-31 13:32:00
587647;87735;1;2018-07-31 06:08:00;2018-08-01 05:34:00
587648;139735;1;2018-07-31 06:43:00;2018-07-31 14:35:00
587649;154711;1;2018-07-31 06:43:00;2018-07-31 14:34:00
587650;128842;1;2018-07-31 06:48:00;2018-07-31 09:30:00
587651;84219;1;2018-07-31 07:10:00;2018-07-31 07:31:00
587652;128840;1;2018-07-31 07:57:00;2018-07-31 09:30:00
587653;151519;1;2018-07-31 08:25:00;2018-07-31 12:02:00
587654;17718;3;2018-07-31 08:27:00;2018-07-31 10:42:00
587655;72728;3;2018-07-31 08:27:00;2018-07-31 10:42:00
587656;148603;3;2018-07-31 08:53:00;2018-07-31 10:56:00
587657;155412;3;2018-07-31 08:55:00;2018-07-31 10:56:00
587658;121864;3;2018-07-31 09:18:00;2018-07-31 13:06:00
587659;139211;3;2018-07-31 09:49:00;2018-07-31 13:59:00
587660;153097;3;2018-07-31 10:01:00;2018-07-31 16:11:00
587661;153092;3;2018-07-31 10:02:00;2018-07-31 16:20:00
587662;131205;3;2018-07-31 10:12:00;2018-07-31 20:05:00
587663;155027;3;2018-07-31 10:12:00;2018-07-31 20:05:00
587664;154844;1;2018-07-31 10:31:00;2018-07-31 12:23:00
587665;92871;1;2018-07-31 10:31:00;2018-07-31 14:09:00
587666;95763;3;2018-07-31 10:33:00;2018-07-31 13:53:00
587667;153094;3;2018-07-31 10:42:00;2018-07-31 16:17:00
587668;153096;3;2018-07-31 10:42:00;2018-07-31 16:16:00
587669;155248;3;2018-07-31 11:13:00;2018-07-31 13:00:00
587670;131193;3;2018-07-31 11:13:00;2018-07-31 12:58:00
587671;133216;1;2018-07-31 11:31:00;2018-07-31 14:59:00
587672;133218;1;2018-07-31 11:31:00;2018-07-31 14:59:00
587673;133219;1;2018-07-31 11:32:00;2018-07-31 14:59:00
587674;80535;1;2018-07-31 11:39:00;2018-07-31 21:13:00
587675;84166;1;2018-07-31 11:40:00;2018-07-31 12:20:00
587676;142125;3;2018-07-31 11:45:00;2018-07-31 12:42:00
587677;133904;3;2018-07-31 11:46:00;2018-07-31 12:48:00
587678;137737;3;2018-07-31 11:46:00;2018-07-31 12:47:00
587679;132128;1;2018-07-31 11:52:00;2018-07-31 17:14:00
587680;127640;1;2018-07-31 11:59:00;2018-07-31 14:57:00
587681;155413;1;2018-07-31 11:59:00;2018-07-31 17:16:00
587682;69151;3;2018-07-31 12:00:00;2018-07-31 20:20:00
587683;140172;3;2018-07-31 12:06:00;2018-07-31 13:42:00
587684;153207;1;2018-07-31 12:14:00;2018-07-31 17:08:00
587685;155414;1;2018-07-31 12:18:00;2018-07-31 17:10:00
587686;134413;3;2018-07-31 12:22:00;2018-07-31 13:05:00
587687;153905;1;2018-07-31 12:54:00;2018-07-31 14:56:00
587688;153985;1;2018-07-31 12:54:00;2018-07-31 14:59:00
587689;107002;1;2018-07-31 13:39:00;2018-07-31 15:35:00
587690;142124;3;2018-07-31 13:40:00;2018-07-31 14:59:00
587691;155324;3;2018-07-31 13:45:00;2018-07-31 14:10:00
587692;155325;3;2018-07-31 13:45:00;2018-07-31 14:09:00
587693;62405;3;2018-07-31 14:08:00;2018-07-31 14:33:00
587694;133894;3;2018-07-31 14:15:00;2018-07-31 16:19:00
587695;147726;1;2018-07-31 14:25:00;2018-07-31 16:49:00
587696;151446;1;2018-07-31 14:26:00;2018-07-31 16:47:00
587697;147335;1;2018-07-31 14:26:00;2018-07-31 16:48:00
587698;139159;1;2018-07-31 14:26:00;2018-07-31 16:21:00
587699;147341;1;2018-07-31 14:26:00;2018-07-31 16:49:00
587700;153356;1;2018-07-31 14:26:00;2018-07-31 16:48:00
587701;146038;1;2018-07-31 14:26:00;2018-07-31 16:48:00
587702;140413;1;2018-07-31 15:16:00;2018-07-31 15:18:00
587703;154918;1;2018-07-31 15:16:00;2018-07-31 15:18:00
587704;147925;1;2018-07-31 15:34:00;2018-07-31 18:08:00
587705;81623;3;2018-07-31 15:44:00;2018-07-31 16:29:00
587706;59429;3;2018-07-31 15:44:00;2018-07-31 16:29:00
587707;68920;3;2018-07-31 15:44:00;2018-07-31 16:29:00
587708;140492;3;2018-07-31 15:55:00;2018-07-31 17:11:00
587709;107002;1;2018-07-31 15:57:00;2018-07-31 16:58:00
587710;74938;1;2018-07-31 16:05:00;2018-07-31 17:33:00
587711;72728;3;2018-07-31 16:06:00;2018-07-31 17:25:00
587712;51787;1;2018-07-31 16:07:00;2018-07-31 17:20:00
587713;99840;1;2018-07-31 16:08:00;2018-07-31 19:53:00
587714;100352;1;2018-07-31 16:10:00;2018-07-31 17:47:00
587715;133892;3;2018-07-31 16:14:00;2018-07-31 16:27:00
587716;154995;3;2018-07-31 16:35:00;2018-07-31 18:06:00
587717;154813;1;2018-07-31 16:36:00;2018-07-31 18:55:00
590302;146232;1;2018-08-22 09:29:00;2018-08-22 15:36:00
590303;133483;3;2018-08-22 09:29:00;2018-08-22 15:09:00
590304;132416;3;2018-08-22 09:31:00;2018-08-22 15:29:00
590305;146231;1;2018-08-22 09:31:00;2018-08-22 15:37:00
590306;155937;3;2018-08-22 09:40:00;2018-08-22 09:30:00
590307;156000;1;2018-08-22 09:59:00;2018-08-22 14:39:00
589964;155926;3;2018-08-19 13:22:00;2018-08-19 14:16:00
589965;121882;3;2018-08-19 13:50:00;2018-08-19 17:58:00
589966;146040;1;2018-08-19 14:18:00;2018-08-19 16:25:00
589967;155057;1;2018-08-19 14:19:00;2018-08-19 16:26:00
589968;132213;1;2018-08-19 14:56:00;2018-08-19 18:40:00
589969;125317;1;2018-08-19 15:00:00;2018-08-20 12:47:00
589970;154617;3;2018-08-19 15:34:00;2018-08-19 18:27:00
589971;61622;3;2018-08-19 15:34:00;2018-08-19 18:27:00
589972;155889;1;2018-08-19 15:43:00;2018-08-19 19:12:00
589973;155887;1;2018-08-19 15:43:00;2018-08-19 19:16:00
589974;155882;1;2018-08-19 15:43:00;2018-08-19 19:11:00
589975;102369;3;2018-08-19 16:47:00;2018-08-19 19:26:00
589976;70652;1;2018-08-19 16:56:00;2018-08-19 17:31:00
589977;155596;3;2018-08-19 17:09:00;2018-08-19 19:42:00
589978;151402;1;2018-08-19 17:15:00;2018-08-19 19:12:00
589979;143280;3;2018-08-19 17:27:00;2018-08-19 18:53:00
589980;151435;1;2018-08-19 17:29:00;2018-08-19 19:08:00
589981;147694;1;2018-08-19 17:29:00;2018-08-19 19:08:00
589982;38914;3;2018-08-19 17:54:00;2018-08-19 18:20:00
589983;44985;3;2018-08-19 17:55:00;2018-08-19 18:21:00
589984;89512;1;2018-08-19 18:18:00;2018-08-20 05:26:00
589985;155928;3;2018-08-19 18:50:00;2018-08-19 19:58:00
589986;155929;3;2018-08-19 18:52:00;2018-08-19 19:59:00
589987;127455;3;2018-08-19 19:02:00;2018-08-20 09:10:00
589988;62254;3;2018-08-19 19:04:00;2018-08-19 19:43:00
589989;94366;3;2018-08-19 19:04:00;2018-08-19 19:42:00
589990;111928;1;2018-08-19 19:21:00;2018-08-20 03:51:00
589991;153352;1;2018-08-19 19:43:00;2018-08-20 01:55:00
589992;151437;1;2018-08-19 19:43:00;2018-08-20 01:55:00
589993;150922;3;2018-08-19 19:45:00;2018-08-20 05:23:00
589994;96535;3;2018-08-19 20:17:00;2018-08-20 05:14:00
589995;155595;3;2018-08-19 20:44:00;2018-08-19 21:52:00
589996;155590;3;2018-08-19 20:44:00;2018-08-19 21:49:00
589997;154629;1;2018-08-19 20:58:00;2018-08-20 05:45:00
589998;113228;1;2018-08-19 21:00:00;2018-08-19 22:09:00
589999;153361;1;2018-08-19 21:00:00;2018-08-19 22:07:00
590000;145210;3;2018-08-19 21:20:00;2018-08-20 04:59:00
590001;74704;3;2018-08-19 21:28:00;2018-08-20 01:34:00
590002;155595;3;2018-08-19 22:31:00;2018-08-19 22:34:00
590003;155590;3;2018-08-19 22:31:00;2018-08-19 22:34:00
590004;96893;1;2018-08-19 22:34:00;2018-08-20 00:07:00
590005;153361;1;2018-08-19 22:34:00;2018-08-20 00:07:00
590006;155596;3;2018-08-19 22:39:00;2018-08-19 22:40:00
590007;155851;3;2018-08-19 22:53:00;2018-08-20 08:46:00
590008;155930;3;2018-08-19 23:04:00;2018-08-20 05:27:00
590009;155931;3;2018-08-19 23:18:00;2018-08-20 09:03:00
590010;155932;3;2018-08-19 23:23:00;2018-08-20 09:03:00
590011;124742;3;2018-08-20 00:37:00;2018-08-20 01:27:00
590012;123539;3;2018-08-20 00:37:00;2018-08-20 01:27:00
590013;133529;3;2018-08-20 01:56:00;2018-08-20 08:47:00
590014;136916;3;2018-08-20 01:58:00;2018-08-20 04:33:00
590015;153581;1;2018-08-20 02:22:00;2018-08-20 11:15:00
590016;124742;3;2018-08-20 04:46:00;2018-08-20 07:21:00
590017;123539;3;2018-08-20 04:46:00;2018-08-20 07:21:00
590018;143383;1;2018-08-20 05:14:00;2018-08-20 12:46:00
590019;155933;3;2018-08-20 05:31:00;2018-08-20 07:29:00
590020;87735;3;2018-08-20 06:43:00;2018-08-20 14:25:00
590021;154700;3;2018-08-20 08:55:00;2018-08-20 08:56:00
590022;151437;1;2018-08-20 09:42:00;2018-08-20 12:40:00
590023;80725;3;2018-08-20 09:47:00;2018-08-20 10:43:00
590024;136870;3;2018-08-20 10:00:00;2018-08-21 05:39:00
590025;71536;1;2018-08-20 10:04:00;2018-08-20 10:47:00
590026;155269;1;2018-08-20 10:06:00;2018-08-20 12:47:00
590027;32182;3;2018-08-20 10:10:00;2018-08-20 14:21:00
590028;93562;3;2018-08-20 10:11:00;2018-08-20 14:22:00
590029;155934;1;2018-08-20 10:13:00;2018-08-20 12:47:00
590030;155935;3;2018-08-20 10:16:00;2018-08-21 02:31:00
590031;155640;3;2018-08-20 10:19:00;2018-08-20 09:30:00
590032;155936;3;2018-08-20 10:21:00;2018-08-20 09:30:00
590033;154993;1;2018-08-20 10:24:00;2018-08-20 14:48:00
590034;113671;1;2018-08-20 10:24:00;2018-08-20 14:48:00
590035;155937;3;2018-08-20 10:29:00;2018-08-20 09:30:00
590036;155938;3;2018-08-20 10:32:00;2018-08-20 09:30:00
590037;155939;3;2018-08-20 10:35:00;2018-08-20 09:30:00
590038;80725;1;2018-08-20 11:03:00;2018-08-20 12:48:00
590039;155400;1;2018-08-20 11:12:00;2018-08-20 18:42:00
590040;74938;1;2018-08-20 11:13:00;2018-08-20 15:24:00
590041;137825;1;2018-08-20 11:14:00;2018-08-20 18:43:00
590042;153581;1;2018-08-20 11:20:00;2018-08-20 12:42:00
590043;105215;3;2018-08-20 11:28:00;2018-08-20 20:26:00
590044;103427;3;2018-08-20 11:48:00;2018-08-20 12:26:00
590045;154677;3;2018-08-20 11:53:00;2018-08-20 14:55:00
590046;155941;3;2018-08-20 11:57:00;2018-08-20 14:56:00
590047;155942;3;2018-08-20 11:59:00;2018-08-20 12:25:00
590048;87844;1;2018-08-20 12:05:00;2018-08-20 19:20:00
590049;48448;3;2018-08-20 12:16:00;2018-08-20 14:03:00
590050;74927;1;2018-08-20 12:22:00;2018-08-20 18:29:00
590051;145230;3;2018-08-20 12:48:00;2018-08-20 14:22:00
590052;51608;3;2018-08-20 12:49:00;2018-08-20 14:22:00
590053;102369;3;2018-08-20 12:53:00;2018-08-20 19:34:00
590054;80725;1;2018-08-20 13:16:00;2018-08-20 14:21:00
590055;70822;3;2018-08-20 13:40:00;2018-08-20 15:44:00
590056;146553;3;2018-08-20 13:41:00;2018-08-20 15:44:00
590057;121882;3;2018-08-20 13:49:00;2018-08-20 15:50:00
590058;48448;1;2018-08-20 14:19:00;2018-08-20 20:10:00
590059;80725;1;2018-08-20 14:22:00;2018-08-20 21:28:00
590060;153361;1;2018-08-20 14:31:00;2018-08-20 18:33:00
590061;96893;1;2018-08-20 14:31:00;2018-08-20 18:33:00
590062;146040;1;2018-08-20 14:38:00;2018-08-20 18:33:00
590063;8994;1;2018-08-20 14:56:00;2018-08-20 19:08:00
590064;87735;1;2018-08-20 15:00:00;2018-08-21 06:56:00
590065;155157;3;2018-08-20 15:10:00;2018-08-20 15:43:00
590066;100647;3;2018-08-20 15:11:00;2018-08-20 15:42:00
590067;153369;1;2018-08-20 15:16:00;2018-08-20 18:52:00
590068;147337;1;2018-08-20 15:16:00;2018-08-20 18:52:00
590069;155946;3;2018-08-20 15:16:00;2018-08-20 15:43:00
590070;150761;1;2018-08-20 15:31:00;2018-08-20 16:10:00
590071;103427;1;2018-08-20 15:31:00;2018-08-20 16:10:00
590072;94366;3;2018-08-20 15:43:00;2018-08-20 17:43:00
590073;85991;3;2018-08-20 15:43:00;2018-08-20 17:43:00
590074;123020;3;2018-08-20 15:52:00;2018-08-20 20:10:00
590075;155794;1;2018-08-20 15:52:00;2018-08-20 16:40:00
590076;153635;1;2018-08-20 15:56:00;2018-08-20 17:22:00
590077;155947;1;2018-08-20 15:58:00;2018-08-20 16:40:00
590078;154917;3;2018-08-20 16:10:00;2018-08-20 17:19:00
590079;154918;3;2018-08-20 16:10:00;2018-08-20 17:22:00
590080;96782;3;2018-08-20 16:19:00;2018-08-20 16:46:00
590081;123027;3;2018-08-20 16:27:00;2018-08-20 20:12:00
590082;123026;3;2018-08-20 16:28:00;2018-08-20 20:11:00
590083;155940;3;2018-08-20 16:31:00;2018-08-20 18:25:00
590084;155944;3;2018-08-20 16:34:00;2018-08-20 18:25:00
590085;139063;3;2018-08-20 16:34:00;2018-08-20 18:34:00
590086;155948;3;2018-08-20 16:41:00;2018-08-20 20:10:00
590087;62254;3;2018-08-20 16:59:00;2018-08-20 20:13:00
590088;155949;3;2018-08-20 17:04:00;2018-08-20 20:11:00
590089;155950;3;2018-08-20 17:09:00;2018-08-20 20:11:00
590090;155951;3;2018-08-20 17:11:00;2018-08-20 20:10:00
590091;155952;3;2018-08-20 17:13:00;2018-08-20 20:12:00
590092;100352;1;2018-08-20 17:16:00;2018-08-20 18:20:00
590093;74938;1;2018-08-20 17:50:00;2018-08-20 18:42:00
590094;121882;3;2018-08-20 17:50:00;2018-08-20 18:25:00
590095;40119;3;2018-08-20 18:02:00;2018-08-20 18:50:00
590096;133983;3;2018-08-20 18:02:00;2018-08-20 18:48:00
590097;57340;3;2018-08-20 18:03:00;2018-08-20 18:50:00
590098;111928;1;2018-08-20 18:20:00;2018-08-21 04:38:00
590099;133438;3;2018-08-20 18:38:00;2018-08-20 18:49:00
590100;154700;3;2018-08-20 19:00:00;2018-08-21 08:45:00
590101;70652;1;2018-08-20 19:09:00;2018-08-20 20:14:00
590102;134413;3;2018-08-20 19:10:00;2018-08-21 05:39:00
590103;155954;1;2018-08-20 19:14:00;2018-08-20 20:13:00
590104;155955;1;2018-08-20 19:19:00;2018-08-20 20:13:00
590105;8994;1;2018-08-20 19:50:00;2018-08-20 19:51:00
590106;154629;1;2018-08-20 19:57:00;2018-08-21 05:10:00
590107;155956;1;2018-08-20 20:21:00;2018-08-21 00:07:00
590108;133215;1;2018-08-20 20:34:00;2018-08-20 21:28:00
590109;155932;3;2018-08-20 21:02:00;2018-08-21 08:53:00
590110;155931;3;2018-08-20 21:03:00;2018-08-21 08:53:00
590111;100647;3;2018-08-20 21:03:00;2018-08-21 08:59:00
590112;155888;1;2018-08-20 21:09:00;2018-08-21 04:09:00
590113;155882;1;2018-08-20 21:12:00;2018-08-21 03:48:00
590114;155887;1;2018-08-20 21:13:00;2018-08-21 04:55:00
590115;155889;1;2018-08-20 21:13:00;2018-08-20 21:15:00
590116;155957;1;2018-08-20 21:21:00;2018-08-20 21:22:00
590117;154458;1;2018-08-20 22:03:00;2018-08-21 04:11:00
590118;151589;1;2018-08-20 23:34:00;2018-08-21 09:17:00
590119;147337;1;2018-08-20 23:47:00;2018-08-21 00:01:00
590120;153369;1;2018-08-20 23:47:00;2018-08-20 23:58:00
590121;155958;3;2018-08-21 00:27:00;2018-08-20 21:02:00
590122;155959;3;2018-08-21 00:38:00;2018-08-18 21:02:00
590123;155157;3;2018-08-21 00:39:00;2018-08-21 08:59:00
590124;155960;3;2018-08-21 00:43:00;2018-08-18 21:02:00
590125;155961;3;2018-08-21 00:48:00;2018-08-18 21:02:00
590126;155962;3;2018-08-21 00:51:00;2018-08-18 21:02:00
590127;151592;1;2018-08-21 00:53:00;2018-08-21 09:17:00
590128;155804;1;2018-08-21 00:53:00;2018-08-21 05:30:00
590129;155965;3;2018-08-21 00:57:00;2018-08-18 21:02:00
590130;155593;3;2018-08-21 01:30:00;2018-08-19 00:10:00
590131;124734;3;2018-08-21 01:38:00;2018-08-19 00:10:00
590132;142125;3;2018-08-21 01:42:00;2018-08-19 02:59:00
590133;155966;3;2018-08-21 01:56:00;2018-08-18 23:00:00
590308;155027;3;2018-08-22 10:01:00;2018-08-22 18:35:00
590309;131205;3;2018-08-22 10:01:00;2018-08-22 18:35:00
590310;155249;3;2018-08-22 10:27:00;2018-08-22 13:24:00
590311;156001;3;2018-08-22 10:31:00;2018-08-22 15:10:00
590312;155181;1;2018-08-22 10:36:00;2018-08-22 14:41:00
590313;154480;3;2018-08-22 10:46:00;2018-08-22 15:33:00
590314;156002;1;2018-08-22 10:58:00;2018-08-22 15:33:00
590315;155943;1;2018-08-22 11:01:00;2018-08-22 15:32:00
590316;156003;3;2018-08-22 11:03:00;2018-08-22 15:09:00
590317;155591;3;2018-08-22 11:04:00;2018-08-22 11:39:00
590318;133894;3;2018-08-22 11:04:00;2018-08-22 11:40:00
590319;156004;1;2018-08-22 11:05:00;2018-08-22 15:33:00
590320;105215;3;2018-08-22 11:08:00;2018-08-22 20:00:00
590321;156005;1;2018-08-22 11:10:00;2018-08-22 15:32:00
590322;156006;1;2018-08-22 11:12:00;2018-08-22 15:32:00
590323;156007;1;2018-08-22 11:18:00;2018-08-22 15:33:00
590324;156008;3;2018-08-22 11:20:00;2018-08-22 13:22:00
590325;156009;3;2018-08-22 11:26:00;2018-08-22 13:22:00
590326;156011;3;2018-08-22 11:53:00;2018-08-22 13:23:00
590327;80535;1;2018-08-22 11:54:00;2018-08-22 14:58:00
590328;156010;1;2018-08-22 11:54:00;2018-08-22 13:01:00
590329;156012;3;2018-08-22 11:56:00;2018-08-22 13:22:00
590330;156013;3;2018-08-22 12:02:00;2018-08-22 13:22:00
590331;155591;3;2018-08-22 12:03:00;2018-08-22 14:23:00
590332;133894;3;2018-08-22 12:03:00;2018-08-22 14:24:00
590333;156014;3;2018-08-22 12:08:00;2018-08-22 14:59:00
590334;87735;1;2018-08-22 12:09:00;2018-08-22 17:54:00
590335;103427;3;2018-08-22 12:16:00;2018-08-22 15:29:00
590336;151426;1;2018-08-22 12:55:00;2018-08-22 14:58:00
590337;147694;1;2018-08-22 12:56:00;2018-08-22 14:59:00
590338;139860;1;2018-08-22 12:56:00;2018-08-22 14:58:00
590339;147337;1;2018-08-22 12:56:00;2018-08-22 14:58:00
590340;87844;1;2018-08-22 13:11:00;2018-08-22 17:04:00
590341;155754;1;2018-08-22 13:12:00;2018-08-22 14:24:00
590342;156015;3;2018-08-22 13:50:00;2018-08-22 15:10:00
590343;156016;3;2018-08-22 13:52:00;2018-08-22 15:10:00
590344;102369;3;2018-08-22 13:54:00;2018-08-22 19:36:00
590345;156017;3;2018-08-22 13:55:00;2018-08-22 15:11:00
590346;92871;3;2018-08-22 14:46:00;2018-08-22 19:36:00
590347;147925;1;2018-08-22 14:55:00;2018-08-22 19:42:00
590348;153761;1;2018-08-22 14:55:00;2018-08-22 15:25:00
590349;133894;3;2018-08-22 15:03:00;2018-08-22 16:47:00
590350;155591;3;2018-08-22 15:03:00;2018-08-22 16:47:00
590351;156019;3;2018-08-22 15:14:00;2018-08-22 15:10:00
590352;140492;3;2018-08-22 15:17:00;2018-08-22 16:34:00
590353;62254;3;2018-08-22 15:23:00;2018-08-22 15:23:00
590354;155593;3;2018-08-22 15:26:00;2018-08-22 15:27:00
590355;155947;1;2018-08-22 15:44:00;2018-08-22 18:54:00
590356;154547;1;2018-08-22 15:51:00;2018-08-22 18:06:00
590357;155785;1;2018-08-22 15:53:00;2018-08-22 18:15:00
590358;152893;1;2018-08-22 15:53:00;2018-08-22 18:15:00
590359;152894;1;2018-08-22 15:53:00;2018-08-22 18:15:00
590360;145098;1;2018-08-22 16:00:00;2018-08-22 18:15:00
590361;155084;1;2018-08-22 16:02:00;2018-08-22 18:15:00
590362;100352;1;2018-08-22 16:09:00;2018-08-22 18:13:00
590363;122049;1;2018-08-22 16:13:00;2018-08-22 18:57:00
590364;110237;1;2018-08-22 16:13:00;2018-08-22 18:56:00
590365;155793;1;2018-08-22 16:18:00;2018-08-22 18:54:00
590366;155794;1;2018-08-22 16:18:00;2018-08-22 18:55:00
590367;80535;1;2018-08-22 16:36:00;2018-08-22 21:19:00
590368;66990;1;2018-08-22 16:40:00;2018-08-22 18:15:00
590369;156020;1;2018-08-22 16:41:00;2018-08-22 18:15:00
590370;156021;1;2018-08-22 16:43:00;2018-08-22 18:15:00
590371;156022;1;2018-08-22 16:45:00;2018-08-22 18:15:00
590372;155591;3;2018-08-22 17:05:00;2018-08-22 18:34:00
590373;133894;3;2018-08-22 17:05:00;2018-08-22 18:35:00
590374;94366;3;2018-08-22 17:15:00;2018-08-22 18:47:00
590375;85991;3;2018-08-22 17:16:00;2018-08-22 18:47:00
590376;156023;3;2018-08-22 17:20:00;2018-08-22 18:47:00
590377;152945;1;2018-08-22 17:28:00;2018-08-23 05:22:00
590378;142659;3;2018-08-22 17:45:00;2018-08-22 20:49:00
590379;142658;3;2018-08-22 17:45:00;2018-08-22 20:48:00
590380;139860;1;2018-08-22 18:04:00;2018-08-22 18:04:00
590381;147337;1;2018-08-22 18:04:00;2018-08-22 18:04:00
590382;111928;1;2018-08-22 18:50:00;2018-08-22 19:51:00
590383;153369;1;2018-08-22 18:51:00;2018-08-22 19:50:00
590384;134413;3;2018-08-22 19:12:00;2018-08-23 05:58:00
590385;125317;1;2018-08-22 19:42:00;2018-08-23 12:23:00
590386;155849;1;2018-08-22 20:14:00;2018-08-23 06:35:00
590387;111928;1;2018-08-22 20:19:00;2018-08-23 04:01:00
590388;153355;1;2018-08-22 20:42:00;2018-08-22 21:31:00
590389;154629;1;2018-08-22 21:11:00;2018-08-23 08:17:00
590390;156024;1;2018-08-22 21:45:00;2018-08-22 21:34:00
590391;156025;1;2018-08-22 21:48:00;2018-08-22 21:34:00
590392;105075;1;2018-08-22 22:15:00;2018-08-23 04:47:00
590393;25681;3;2018-08-22 22:17:00;2018-08-23 07:07:00
590394;155926;3;2018-08-22 22:18:00;2018-08-23 07:07:00
590395;156027;1;2018-08-22 22:24:00;2018-08-23 04:46:00
590396;156028;3;2018-08-22 22:25:00;2018-08-23 06:38:00
590397;156029;3;2018-08-22 22:33:00;2018-08-23 06:38:00
590398;151549;1;2018-08-22 23:04:00;2018-08-23 00:08:00
590399;151555;1;2018-08-22 23:07:00;2018-08-23 00:00:00
